phase_h_schema_version,sweep_id,timestamp_utc,status,failure_reason,trial_index,warmup,row_retries,max_attempts,attempts_used,baseline,benchmark_label,gamma,G,cf1_max_tokens,quant_group_size,kv_kernel_backend,batch_size,model_name,gpu_torch_name,device_type,dtype,torch_version,modal_resource_tag,prompt_id,prompt_len_tokens,context_bucket,max_new_tokens,decode_heavy_ratio,prefill_time_s,decode_phase_time_s,e2e_timed_s,total_runtime_wall_s,draft_latency_total_s,verify_latency_total_s,quant_resync_time_s_total,tokens_per_sec_e2e_timed,tokens_per_sec_decode_phase,tokens_per_sec_wall,acceptance_rate,total_rounds,logical_verifier_kv_bytes,logical_quant_store_bytes,logical_bytes_per_output_token,gpu_peak_memory_bytes_after_run,gpu_peak_memory_bytes_before_run,comparison_mode,context_length_target_tokens,cache_mutation_time_s_total,estimated_kv_traffic_bytes_per_output_token,estimated_hist_kv_read_proxy_bytes,effective_kv_kernel_backend,fused_path_active,quant_attention_patch_applied,cuda_graphs_enabled,timing_sync,implied_bandwidth_gbps_decode_proxy,kernel_tuning_profile,kernel_tuning_config_json,runtime_perf_flags_json,speedup_definition_note,notes
5,phase_n_sweep_modal_v2,2026-04-19T07:58:29.423943+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g4_G64_qgs32_kvreference,4,64,128,32,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.120337,5.838919,5.959256,6.531158,3.960948,0.826976,1.050995,21.4791909512474,21.921866403344964,19.598362351410522,1.0,32,606076928,715849728,619247.169550173,18662804480,14232593408,hierarchical_ref,1024,1.050995,619247.169550173,606076928,reference,false,false,false,cuda_synchronize_end,0.0135750537215284,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T07:59:30.233865+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g4_G64_qgs32_kvtriton,4,64,128,32,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.131184,52.161435,52.292619,52.941516,26.365488,24.588911,1.207035,2.4477641921333744,2.4539202296127534,2.4177622617239782,0.8978102189781022,35,606076928,715849728,619247.169550173,18658110464,14237549568,hierarchical_fused,1024,1.207035,619247.169550173,212126925,triton,true,true,false,cuda_synchronize_end,0.001519583156489608,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:00:23.872912+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g4_G64_qgs32_kvtriton,4,64,128,32,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.119894,52.291033,52.410928,53.061302,26.415177,24.662100,1.213757,2.4422387817676374,2.447838421070304,2.412304151894129,0.8978102189781022,35,606076928,715849728,619247.169550173,18658233344,14226998272,hierarchical_fused,1024,1.213757,619247.169550173,212126925,triton,true,true,false,cuda_synchronize_end,0.0015158170137639503,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:01:23.521177+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g8_G32_qgsdefault_kvreference,8,32,64,,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.118422,4.867139,4.985560,5.297486,3.934671,0.419317,0.513150,25.6741445005431,26.298818917206432,24.162404053009176,1.0,16,606076928,649379840,561747.2664359862,18486516736,14153294848,hierarchical_ref,1024,0.513150,561747.2664359862,606076928,reference,false,false,false,cuda_synchronize_end,0.014773289637235714,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:01:30.087241+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g8_G32_qgsdefault_kvreference,8,32,64,,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.117824,4.891498,5.009322,5.321756,3.954532,0.424502,0.512464,25.552362510829173,26.167853088512313,24.05221075473379,1.0,16,606076928,649379840,561747.2664359862,18484976640,14154867712,hierarchical_ref,1024,0.512464,561747.2664359862,606076928,reference,false,false,false,cuda_synchronize_end,0.01469971994097027,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:02:31.035172+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g8_G32_qgsdefault_kvtriton,8,32,64,,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.118235,54.009252,54.127487,54.557610,27.963641,25.314634,0.730977,2.364787430085234,2.369964311394005,2.346143825504268,0.8551724137931035,19,606076928,649379840,561747.2664359862,18486058496,14157939712,hierarchical_fused,1024,0.730977,561747.2664359862,212126925,triton,true,true,false,cuda_synchronize_end,0.0013313209734764266,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:03:26.415718+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g8_G32_qgsdefault_kvtriton,8,32,64,,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.145561,54.122565,54.268126,54.698494,27.987263,25.404990,0.730312,2.3586589210115547,2.3650024537452836,2.3401010060733385,0.8551724137931035,19,606076928,649379840,561747.2664359862,18489220608,14152786944,hierarchical_fused,1024,0.730312,561747.2664359862,212126925,triton,true,true,false,cuda_synchronize_end,0.0013285336635058128,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:04:27.204581+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g8_G32_qgs32_kvreference,8,32,64,32,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.122347,4.956881,5.079228,5.388206,3.959626,0.428329,0.568926,25.20067945835676,25.822687367274437,23.755588989484625,1.0,16,606076928,722141184,624689.6055363322,18597993472,14217389056,hierarchical_ref,1024,0.568926,624689.6055363322,606076928,reference,false,false,false,cuda_synchronize_end,0.016131164385350696,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:04:33.305831+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g8_G32_qgs32_kvreference,8,32,64,32,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.122467,4.934925,5.057393,5.367602,3.941946,0.423653,0.569326,25.309483574227084,25.937575170146456,23.846776737576835,1.0,16,606076928,722141184,624689.6055363322,18598648832,14221714432,hierarchical_ref,1024,0.569326,624689.6055363322,606076928,reference,false,false,false,cuda_synchronize_end,0.016202933601607756,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:05:34.566394+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g8_G32_qgs32_kvtriton,8,32,64,32,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.141286,54.534057,54.675342,55.102578,28.010404,25.698936,0.824717,2.341091874603199,2.3471571320753184,2.322940320543547,0.8413793103448276,19,606076928,722141184,624689.6055363322,18595863552,14222787584,hierarchical_fused,1024,0.824717,624689.6055363322,212126925,triton,true,true,false,cuda_synchronize_end,0.0014662446629679195,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:06:31.121604+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g8_G32_qgs32_kvtriton,8,32,64,32,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.140293,54.567803,54.708096,55.134434,27.990221,25.759324,0.818259,2.3396902516586615,2.3457055610086512,2.3215981578517892,0.8413793103448276,19,606076928,722141184,624689.6055363322,18600664064,14218945536,hierarchical_fused,1024,0.818259,624689.6055363322,212126925,triton,true,true,false,cuda_synchronize_end,0.0014653378816108752,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:07:32.387352+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g8_G64_qgsdefault_kvreference,8,64,128,,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.118343,4.838787,4.957130,5.249336,3.941637,0.420026,0.477124,25.82139066697246,26.452909139772885,24.38403678511022,1.0,16,606076928,665370624,575580.124567474,18533112832,14185374720,hierarchical_ref,1024,0.477124,575580.124567474,606076928,reference,false,false,false,cuda_synchronize_end,0.015225768737842548,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:07:38.483734+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g8_G64_qgsdefault_kvreference,8,64,128,,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.118206,4.882327,5.000533,5.292291,3.977911,0.426727,0.477689,25.597269088802264,26.217005290790468,24.18612269123525,1.0,16,606076928,665370624,575580.124567474,18534194176,14192550912,hierarchical_ref,1024,0.477689,575580.124567474,606076928,reference,false,false,false,cuda_synchronize_end,0.015089987171059303,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:08:37.415123+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g8_G64_qgsdefault_kvtriton,8,64,128,,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.141189,52.585212,52.726401,53.112359,27.379461,24.552460,0.653291,2.4276263541357177,2.434144420987384,2.4099852254195118,0.8802816901408451,18,606076928,665370624,575580.124567474,18548545536,14194615296,hierarchical_fused,1024,0.653291,575580.124567474,212126925,triton,true,true,false,cuda_synchronize_end,0.0014010451490471404,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:09:31.334423+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g8_G64_qgsdefault_kvtriton,8,64,128,,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.141141,52.508054,52.649195,53.036235,27.320685,24.534807,0.652562,2.4311862490198277,2.437721247173247,2.4134443105975194,0.8802816901408451,18,606076928,665370624,575580.124567474,18551592960,14193632256,hierarchical_fused,1024,0.652562,575580.124567474,212126925,triton,true,true,false,cuda_synchronize_end,0.0014031038991087557,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:10:30.514427+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g8_G64_qgs32_kvreference,8,64,128,32,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.120548,4.958679,5.079227,5.369094,4.000081,0.429040,0.529557,25.200686196102584,25.81332707584277,23.840148520192244,1.0,16,606076928,715849728,619247.169550173,18676718592,14235296768,hierarchical_ref,1024,0.529557,619247.169550173,606076928,reference,false,false,false,cuda_synchronize_end,0.01598482972838848,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:10:36.745759+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g8_G64_qgs32_kvreference,8,64,128,32,reference,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.120177,5.073908,5.194086,5.485147,4.104940,0.438500,0.530469,24.643413650205652,25.227101532097862,23.335747571990375,1.0,16,606076928,715849728,619247.169550173,18679684096,14243046400,hierarchical_ref,1024,0.530469,619247.169550173,606076928,reference,false,false,false,cuda_synchronize_end,0.015621811219706433,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:11:37.407341+00:00,ok,,0,False,1,2,1,quant_spec,quant_spec_g8_G64_qgs32_kvtriton,8,64,128,32,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.137841,53.597851,53.735692,54.138688,27.877186,24.950751,0.769914,2.3820294438343352,2.3881554638979274,2.364298137771297,0.8620689655172413,19,606076928,715849728,619247.169550173,18665143296,14239589376,hierarchical_fused,1024,0.769914,619247.169550173,212126925,triton,true,true,false,cuda_synchronize_end,0.0014788585114645719,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:12:32.315291+00:00,ok,,1,False,1,2,1,quant_spec,quant_spec_g8_G64_qgs32_kvtriton,8,64,128,32,triton,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-002,1028,medium,128,0.1107,0.119480,54.285517,54.404997,54.807730,28.351474,25.164508,0.769535,2.352725061460715,2.357903323941277,2.3354370016155612,0.8620689655172413,19,606076928,715849728,619247.169550173,18669050880,14226490368,hierarchical_fused,1024,0.769535,619247.169550173,212126925,triton,true,true,false,cuda_synchronize_end,0.0014601249594235804,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:13:31.138855+00:00,ok,,0,False,1,2,1,ar,ar,,,,,,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-003,1051,medium,128,0.1086,0.089761,2.962696,3.052457,3.067941,0.000000,0.000000,0.000000,41.93343143241868,43.203888339708186,41.72179102622752,,,617611264,,523843.3112807464,14936392192,14241686528,hf_ar,1024,0.000000,523843.3112807464,618135552,,false,false,false,cuda_synchronize_end,0.022632067928076368,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
5,phase_n_sweep_modal_v2,2026-04-19T08:13:35.058079+00:00,ok,,1,False,1,2,1,ar,ar,,,,,,1,openlm-research/open_llama_7b_v2,NVIDIA A100-SXM4-40GB,cuda,float16,2.6.0+cu126,,mt-003,1051,medium,128,0.1086,0.089647,2.947337,3.036984,3.050654,0.000000,0.000000,0.000000,42.14707817529955,43.429032748019665,41.95821840078576,,,617611264,,523843.3112807464,14936392192,14241686528,hf_ar,1024,0.000000,523843.3112807464,618135552,,false,false,false,cuda_synchronize_end,0.022750008320442595,a10g_balanced,"{""draft_block_d"": 64, ""draft_num_warps"": 4, ""notes"": ""Preset for NVIDIA A10-class; adjust after profiling."", ""profile_id"": ""a10g_balanced"", ""qk_hist_block_d"": 128, ""qk_hist_num_warps"": 4, ""verifier_block_d"": 64, ""verifier_num_warps"": 8}","{""cuda_graphs_enabled"": false, ""reduce_python_dispatch"": false, ""static_workspace_enabled"": false}","Primary Phase N: decode tok/s excludes prefill; stratify by comparison_mode × context_length_target_tokens.
","OpenLlama 7B (public). QuantSpec Llama attention patch applies for kv_kernel_backend=triton. If OOM on A10G, reduce max_prompts or gamma grid.
"
